CLIENT HOST	TOTAL	SUC_RATIO	NORMAL	WRONG	LOSS	DELAY
192.168.111.1:9001	3467	97.78%	3434	10	23	0
	2024-12-20 15:25:25:166 CST	DATA_seq: 57801		ACKed
	2024-12-20 15:25:25:180 CST	DATA_seq: 57801		ACKed
	2024-12-20 15:25:25:180 CST	*Re: DATA_seq: 57801		ACKed
	2024-12-20 15:25:25:180 CST	*Re: DATA_seq: 57801		ACKed
	2024-12-20 15:25:25:180 CST	*Re: DATA_seq: 57801		ACKed
	2024-12-20 15:25:25:196 CST	DATA_seq: 57801		ACKed
	2024-12-20 15:25:25:196 CST	*Re: DATA_seq: 57801		ACKed
	2024-12-20 15:25:25:196 CST	*Re: DATA_seq: 57801		ACKed
	2024-12-20 15:25:25:196 CST	*Re: DATA_seq: 57801		ACKed
	2024-12-20 15:25:25:196 CST	DATA_seq: 57901		ACKed
	2024-12-20 15:25:25:212 CST	DATA_seq: 57901		ACKed
	2024-12-20 15:25:25:212 CST	*Re: DATA_seq: 57901		ACKed
	2024-12-20 15:25:25:212 CST	DATA_seq: 58001		ACKed
	2024-12-20 15:25:25:227 CST	DATA_seq: 58001		ACKed
	2024-12-20 15:25:25:227 CST	*Re: DATA_seq: 58001		ACKed
	2024-12-20 15:25:25:227 CST	*Re: DATA_seq: 58001		ACKed
	2024-12-20 15:25:25:227 CST	*Re: DATA_seq: 58001		ACKed
	2024-12-20 15:25:25:227 CST	*Re: DATA_seq: 58001		ACKed
	2024-12-20 15:25:25:227 CST	DATA_seq: 58101		ACKed
	2024-12-20 15:25:25:243 CST	DATA_seq: 58101		ACKed
	2024-12-20 15:25:25:244 CST	*Re: DATA_seq: 58101		ACKed
	2024-12-20 15:25:25:244 CST	*Re: DATA_seq: 58101		ACKed
	2024-12-20 15:25:25:244 CST	DATA_seq: 58201		ACKed
	2024-12-20 15:25:25:259 CST	DATA_seq: 58201		ACKed
	2024-12-20 15:25:25:259 CST	*Re: DATA_seq: 58201		ACKed
	2024-12-20 15:25:25:259 CST	*Re: DATA_seq: 58201		ACKed
	2024-12-20 15:25:25:259 CST	*Re: DATA_seq: 58201		ACKed
	2024-12-20 15:25:25:259 CST	DATA_seq: 58301		ACKed
	2024-12-20 15:25:25:275 CST	DATA_seq: 58301		ACKed
	2024-12-20 15:25:25:275 CST	*Re: DATA_seq: 58301		ACKed
	2024-12-20 15:25:25:275 CST	*Re: DATA_seq: 58301		ACKed
	2024-12-20 15:25:25:275 CST	*Re: DATA_seq: 58301		ACKed
	2024-12-20 15:25:25:275 CST	DATA_seq: 58401		ACKed
	2024-12-20 15:25:25:291 CST	DATA_seq: 58401		ACKed
	2024-12-20 15:25:25:291 CST	*Re: DATA_seq: 58401		ACKed
	2024-12-20 15:25:25:291 CST	*Re: DATA_seq: 58401		ACKed
	2024-12-20 15:25:25:291 CST	*Re: DATA_seq: 58401		ACKed
	2024-12-20 15:25:25:291 CST	*Re: DATA_seq: 58401		ACKed
	2024-12-20 15:25:25:291 CST	*Re: DATA_seq: 58401		ACKed
	2024-12-20 15:25:25:291 CST	DATA_seq: 58501		ACKed
	2024-12-20 15:25:25:307 CST	DATA_seq: 58501		ACKed
	2024-12-20 15:25:25:307 CST	*Re: DATA_seq: 58501		ACKed
	2024-12-20 15:25:25:307 CST	*Re: DATA_seq: 58501		ACKed
	2024-12-20 15:25:25:307 CST	*Re: DATA_seq: 58501		ACKed
	2024-12-20 15:25:25:307 CST	DATA_seq: 58601	LOSS	NO_ACK
	2024-12-20 15:25:25:323 CST	*Re: DATA_seq: 58601		ACKed
	2024-12-20 15:25:25:323 CST	*Re: DATA_seq: 58601		ACKed
	2024-12-20 15:25:25:323 CST	*Re: DATA_seq: 58601		ACKed
	2024-12-20 15:25:25:323 CST	*Re: DATA_seq: 58601		ACKed
	2024-12-20 15:25:25:339 CST	DATA_seq: 58601		ACKed
	2024-12-20 15:25:25:339 CST	*Re: DATA_seq: 58601		ACKed
	2024-12-20 15:25:25:339 CST	*Re: DATA_seq: 58601		ACKed
	2024-12-20 15:25:25:339 CST	*Re: DATA_seq: 58601		ACKed
	2024-12-20 15:25:25:339 CST	DATA_seq: 58701		ACKed
	2024-12-20 15:25:25:355 CST	DATA_seq: 58701		ACKed
	2024-12-20 15:25:25:355 CST	*Re: DATA_seq: 58701		ACKed
	2024-12-20 15:25:25:355 CST	*Re: DATA_seq: 58701		ACKed
	2024-12-20 15:25:25:355 CST	*Re: DATA_seq: 58701		ACKed
	2024-12-20 15:25:25:355 CST	DATA_seq: 58801		ACKed
	2024-12-20 15:25:25:370 CST	DATA_seq: 58801		NO_ACK
	2024-12-20 15:25:25:370 CST	*Re: DATA_seq: 58801		ACKed
	2024-12-20 15:25:25:370 CST	*Re: DATA_seq: 58801		ACKed
	2024-12-20 15:25:25:370 CST	*Re: DATA_seq: 58801		ACKed
	2024-12-20 15:25:25:370 CST	DATA_seq: 58901		ACKed
	2024-12-20 15:25:25:386 CST	DATA_seq: 58901		ACKed
	2024-12-20 15:25:25:386 CST	*Re: DATA_seq: 58901		ACKed
	2024-12-20 15:25:25:386 CST	*Re: DATA_seq: 58901		ACKed
	2024-12-20 15:25:25:386 CST	DATA_seq: 59001		ACKed
	2024-12-20 15:25:25:386 CST	*Re: DATA_seq: 59001		ACKed
	2024-12-20 15:25:25:401 CST	DATA_seq: 59001		NO_ACK
	2024-12-20 15:25:25:401 CST	*Re: DATA_seq: 59001		ACKed
	2024-12-20 15:25:25:401 CST	*Re: DATA_seq: 59001		ACKed
	2024-12-20 15:25:25:401 CST	*Re: DATA_seq: 59001		ACKed
	2024-12-20 15:25:25:401 CST	DATA_seq: 59101		ACKed
	2024-12-20 15:25:25:417 CST	DATA_seq: 59101		ACKed
	2024-12-20 15:25:25:417 CST	*Re: DATA_seq: 59101		ACKed
	2024-12-20 15:25:25:417 CST	*Re: DATA_seq: 59101		ACKed
	2024-12-20 15:25:25:417 CST	*Re: DATA_seq: 59101		ACKed
	2024-12-20 15:25:25:417 CST	DATA_seq: 59201		ACKed
	2024-12-20 15:25:25:433 CST	DATA_seq: 59201		ACKed
	2024-12-20 15:25:25:433 CST	*Re: DATA_seq: 59201		ACKed
	2024-12-20 15:25:25:434 CST	*Re: DATA_seq: 59201		ACKed
	2024-12-20 15:25:25:434 CST	*Re: DATA_seq: 59201		ACKed
	2024-12-20 15:25:25:434 CST	DATA_seq: 59301		ACKed
	2024-12-20 15:25:25:449 CST	DATA_seq: 59301		ACKed
	2024-12-20 15:25:25:449 CST	*Re: DATA_seq: 59301		ACKed
	2024-12-20 15:25:25:449 CST	*Re: DATA_seq: 59301		ACKed
	2024-12-20 15:25:25:449 CST	*Re: DATA_seq: 59301		ACKed
	2024-12-20 15:25:25:449 CST	DATA_seq: 59401		ACKed
	2024-12-20 15:25:25:465 CST	DATA_seq: 59401		ACKed
	2024-12-20 15:25:25:465 CST	*Re: DATA_seq: 59401		ACKed
	2024-12-20 15:25:25:465 CST	*Re: DATA_seq: 59401		ACKed
	2024-12-20 15:25:25:465 CST	*Re: DATA_seq: 59401	WRONG	NO_ACK
	2024-12-20 15:25:25:466 CST	DATA_seq: 59501		ACKed
	2024-12-20 15:25:25:481 CST	DATA_seq: 59501		ACKed
	2024-12-20 15:25:25:482 CST	*Re: DATA_seq: 59501		ACKed
	2024-12-20 15:25:25:482 CST	*Re: DATA_seq: 59501		ACKed
	2024-12-20 15:25:25:482 CST	*Re: DATA_seq: 59501		ACKed
	2024-12-20 15:25:25:482 CST	DATA_seq: 59601		ACKed
	2024-12-20 15:25:25:497 CST	DATA_seq: 59601		ACKed
	2024-12-20 15:25:25:497 CST	*Re: DATA_seq: 59601		ACKed
	2024-12-20 15:25:25:497 CST	*Re: DATA_seq: 59601		ACKed
	2024-12-20 15:25:25:497 CST	*Re: DATA_seq: 59601		ACKed
	2024-12-20 15:25:25:497 CST	DATA_seq: 59701		ACKed
	2024-12-20 15:25:25:513 CST	DATA_seq: 59701		NO_ACK
	2024-12-20 15:25:25:513 CST	*Re: DATA_seq: 59701		ACKed
	2024-12-20 15:25:25:513 CST	*Re: DATA_seq: 59701		ACKed
	2024-12-20 15:25:25:513 CST	*Re: DATA_seq: 59701		ACKed
	2024-12-20 15:25:25:513 CST	DATA_seq: 59801		ACKed
	2024-12-20 15:25:25:528 CST	DATA_seq: 59801		ACKed
	2024-12-20 15:25:25:528 CST	*Re: DATA_seq: 59801		ACKed
	2024-12-20 15:25:25:528 CST	*Re: DATA_seq: 59801		ACKed
	2024-12-20 15:25:25:528 CST	DATA_seq: 59901		ACKed
	2024-12-20 15:25:25:544 CST	DATA_seq: 59901		ACKed
	2024-12-20 15:25:25:544 CST	*Re: DATA_seq: 59901		ACKed
	2024-12-20 15:25:25:544 CST	*Re: DATA_seq: 59901		ACKed
	2024-12-20 15:25:25:544 CST	*Re: DATA_seq: 59901		ACKed
	2024-12-20 15:25:25:544 CST	DATA_seq: 60001		ACKed
	2024-12-20 15:25:25:559 CST	DATA_seq: 60001		ACKed
	2024-12-20 15:25:25:559 CST	*Re: DATA_seq: 60001		ACKed
	2024-12-20 15:25:25:559 CST	*Re: DATA_seq: 60001		ACKed
	2024-12-20 15:25:25:559 CST	*Re: DATA_seq: 60001		ACKed
	2024-12-20 15:25:25:560 CST	DATA_seq: 60101		ACKed
	2024-12-20 15:25:25:575 CST	DATA_seq: 60101		ACKed
	2024-12-20 15:25:25:575 CST	*Re: DATA_seq: 60101		ACKed
	2024-12-20 15:25:25:575 CST	*Re: DATA_seq: 60101		ACKed
	2024-12-20 15:25:25:575 CST	*Re: DATA_seq: 60101		ACKed
	2024-12-20 15:25:25:576 CST	DATA_seq: 60201		ACKed
	2024-12-20 15:25:25:591 CST	DATA_seq: 60201		ACKed
	2024-12-20 15:25:25:591 CST	*Re: DATA_seq: 60201		ACKed
	2024-12-20 15:25:25:591 CST	*Re: DATA_seq: 60201		ACKed
	2024-12-20 15:25:25:592 CST	DATA_seq: 60301		ACKed
	2024-12-20 15:25:25:607 CST	DATA_seq: 60301		ACKed
	2024-12-20 15:25:25:607 CST	*Re: DATA_seq: 60301		ACKed
	2024-12-20 15:25:25:607 CST	*Re: DATA_seq: 60301		ACKed
	2024-12-20 15:25:25:607 CST	DATA_seq: 60401		ACKed
	2024-12-20 15:25:25:623 CST	DATA_seq: 60401		ACKed
	2024-12-20 15:25:25:623 CST	*Re: DATA_seq: 60401		ACKed
	2024-12-20 15:25:25:623 CST	*Re: DATA_seq: 60401		ACKed
	2024-12-20 15:25:25:623 CST	*Re: DATA_seq: 60401		ACKed
	2024-12-20 15:25:25:623 CST	DATA_seq: 60501		ACKed
	2024-12-20 15:25:25:639 CST	DATA_seq: 60501		ACKed
	2024-12-20 15:25:25:639 CST	*Re: DATA_seq: 60501		ACKed
	2024-12-20 15:25:25:639 CST	*Re: DATA_seq: 60501		ACKed
	2024-12-20 15:25:25:639 CST	*Re: DATA_seq: 60501		ACKed
	2024-12-20 15:25:25:639 CST	DATA_seq: 60601		ACKed
	2024-12-20 15:25:25:654 CST	DATA_seq: 60601		ACKed
	2024-12-20 15:25:25:654 CST	*Re: DATA_seq: 60601		ACKed
	2024-12-20 15:25:25:654 CST	*Re: DATA_seq: 60601		ACKed
	2024-12-20 15:25:25:654 CST	*Re: DATA_seq: 60601		ACKed
	2024-12-20 15:25:25:654 CST	*Re: DATA_seq: 60601		ACKed
	2024-12-20 15:25:25:654 CST	DATA_seq: 60701	LOSS	NO_ACK
	2024-12-20 15:25:25:669 CST	*Re: DATA_seq: 60701		ACKed
	2024-12-20 15:25:25:669 CST	*Re: DATA_seq: 60701		ACKed
	2024-12-20 15:25:25:684 CST	DATA_seq: 60701		NO_ACK
	2024-12-20 15:25:25:684 CST	*Re: DATA_seq: 60701		ACKed
	2024-12-20 15:25:25:684 CST	*Re: DATA_seq: 60701		ACKed
	2024-12-20 15:25:25:684 CST	*Re: DATA_seq: 60701		ACKed
	2024-12-20 15:25:25:684 CST	*Re: DATA_seq: 60701		ACKed
	2024-12-20 15:25:25:684 CST	DATA_seq: 60801		ACKed
	2024-12-20 15:25:25:699 CST	DATA_seq: 60801		ACKed
	2024-12-20 15:25:25:699 CST	*Re: DATA_seq: 60801		ACKed
	2024-12-20 15:25:25:699 CST	DATA_seq: 60901		ACKed
	2024-12-20 15:25:25:714 CST	DATA_seq: 60901		ACKed
	2024-12-20 15:25:25:714 CST	*Re: DATA_seq: 60901		ACKed
	2024-12-20 15:25:25:714 CST	*Re: DATA_seq: 60901		ACKed
	2024-12-20 15:25:25:714 CST	*Re: DATA_seq: 60901		ACKed
	2024-12-20 15:25:25:714 CST	DATA_seq: 61001		ACKed
	2024-12-20 15:25:25:729 CST	DATA_seq: 61001		ACKed
	2024-12-20 15:25:25:729 CST	*Re: DATA_seq: 61001		ACKed
	2024-12-20 15:25:25:729 CST	*Re: DATA_seq: 61001		ACKed
	2024-12-20 15:25:25:729 CST	*Re: DATA_seq: 61001		ACKed
	2024-12-20 15:25:25:729 CST	*Re: DATA_seq: 61001		ACKed
	2024-12-20 15:25:25:729 CST	DATA_seq: 61101		ACKed
	2024-12-20 15:25:25:745 CST	DATA_seq: 61101		ACKed
	2024-12-20 15:25:25:745 CST	*Re: DATA_seq: 61101		ACKed
	2024-12-20 15:25:25:746 CST	DATA_seq: 61201		ACKed
	2024-12-20 15:25:25:761 CST	DATA_seq: 61201		ACKed
	2024-12-20 15:25:25:761 CST	*Re: DATA_seq: 61201	LOSS	NO_ACK
	2024-12-20 15:25:25:761 CST	*Re: DATA_seq: 61201		ACKed
	2024-12-20 15:25:25:761 CST	*Re: DATA_seq: 61201		ACKed
	2024-12-20 15:25:25:762 CST	DATA_seq: 61301		ACKed
	2024-12-20 15:25:25:777 CST	DATA_seq: 61301		ACKed
	2024-12-20 15:25:25:778 CST	*Re: DATA_seq: 61301		ACKed
	2024-12-20 15:25:25:778 CST	*Re: DATA_seq: 61301		ACKed
	2024-12-20 15:25:25:779 CST	DATA_seq: 61401		ACKed
	2024-12-20 15:25:25:793 CST	DATA_seq: 61401		ACKed
	2024-12-20 15:25:25:793 CST	*Re: DATA_seq: 61401		ACKed
	2024-12-20 15:25:25:793 CST	*Re: DATA_seq: 61401		ACKed
	2024-12-20 15:25:25:794 CST	*Re: DATA_seq: 61401		ACKed
	2024-12-20 15:25:25:794 CST	*Re: DATA_seq: 61401		ACKed
	2024-12-20 15:25:25:794 CST	DATA_seq: 61501		ACKed
	2024-12-20 15:25:25:808 CST	DATA_seq: 61501		ACKed
	2024-12-20 15:25:25:808 CST	*Re: DATA_seq: 61501		ACKed
	2024-12-20 15:25:25:808 CST	*Re: DATA_seq: 61501		ACKed
	2024-12-20 15:25:25:808 CST	*Re: DATA_seq: 61501		ACKed
	2024-12-20 15:25:25:824 CST	DATA_seq: 61501		ACKed
	2024-12-20 15:25:25:824 CST	*Re: DATA_seq: 61501		ACKed
	2024-12-20 15:25:25:824 CST	*Re: DATA_seq: 61501		ACKed
	2024-12-20 15:25:25:824 CST	*Re: DATA_seq: 61501		ACKed
	2024-12-20 15:25:25:824 CST	DATA_seq: 61601		ACKed
	2024-12-20 15:25:25:840 CST	DATA_seq: 61601		ACKed
	2024-12-20 15:25:25:840 CST	*Re: DATA_seq: 61601		ACKed
	2024-12-20 15:25:25:840 CST	*Re: DATA_seq: 61601		ACKed
	2024-12-20 15:25:25:840 CST	*Re: DATA_seq: 61601		ACKed
	2024-12-20 15:25:25:840 CST	DATA_seq: 61701	LOSS	NO_ACK
	2024-12-20 15:25:25:855 CST	*Re: DATA_seq: 61701		ACKed
	2024-12-20 15:25:25:855 CST	*Re: DATA_seq: 61701		ACKed
	2024-12-20 15:25:25:855 CST	*Re: DATA_seq: 61701		ACKed
	2024-12-20 15:25:25:855 CST	*Re: DATA_seq: 61701		ACKed
	2024-12-20 15:25:25:856 CST	*Re: DATA_seq: 61701		ACKed
	2024-12-20 15:25:25:871 CST	DATA_seq: 61701		ACKed
	2024-12-20 15:25:25:871 CST	*Re: DATA_seq: 61701		ACKed
	2024-12-20 15:25:25:871 CST	*Re: DATA_seq: 61701		ACKed
	2024-12-20 15:25:25:871 CST	*Re: DATA_seq: 61701		ACKed
	2024-12-20 15:25:25:871 CST	DATA_seq: 61801		ACKed
	2024-12-20 15:25:25:887 CST	DATA_seq: 61801		ACKed
	2024-12-20 15:25:25:887 CST	*Re: DATA_seq: 61801		ACKed
	2024-12-20 15:25:25:887 CST	*Re: DATA_seq: 61801		ACKed
	2024-12-20 15:25:25:887 CST	*Re: DATA_seq: 61801		ACKed
	2024-12-20 15:25:25:887 CST	*Re: DATA_seq: 61801		ACKed
	2024-12-20 15:25:25:887 CST	DATA_seq: 61901		ACKed
	2024-12-20 15:25:25:903 CST	DATA_seq: 61901		ACKed
	2024-12-20 15:25:25:903 CST	*Re: DATA_seq: 61901		ACKed
	2024-12-20 15:25:25:903 CST	*Re: DATA_seq: 61901		ACKed
	2024-12-20 15:25:25:903 CST	*Re: DATA_seq: 61901		ACKed
	2024-12-20 15:25:25:903 CST	*Re: DATA_seq: 61901		ACKed
	2024-12-20 15:25:25:903 CST	DATA_seq: 62001		ACKed
	2024-12-20 15:25:25:919 CST	DATA_seq: 62001		ACKed
	2024-12-20 15:25:25:919 CST	*Re: DATA_seq: 62001		ACKed
	2024-12-20 15:25:25:919 CST	*Re: DATA_seq: 62001		ACKed
	2024-12-20 15:25:25:919 CST	*Re: DATA_seq: 62001		ACKed
	2024-12-20 15:25:25:919 CST	DATA_seq: 62101		ACKed
	2024-12-20 15:25:25:935 CST	DATA_seq: 62101		ACKed
	2024-12-20 15:25:25:935 CST	*Re: DATA_seq: 62101		ACKed
	2024-12-20 15:25:25:935 CST	*Re: DATA_seq: 62101		ACKed
	2024-12-20 15:25:25:935 CST	*Re: DATA_seq: 62101		ACKed
	2024-12-20 15:25:25:935 CST	*Re: DATA_seq: 62101		ACKed
	2024-12-20 15:25:25:935 CST	DATA_seq: 62201		ACKed
	2024-12-20 15:25:25:951 CST	DATA_seq: 62201		ACKed
	2024-12-20 15:25:25:951 CST	*Re: DATA_seq: 62201		ACKed
	2024-12-20 15:25:25:951 CST	*Re: DATA_seq: 62201		ACKed
	2024-12-20 15:25:25:951 CST	*Re: DATA_seq: 62201		ACKed
	2024-12-20 15:25:25:951 CST	DATA_seq: 62301		ACKed
	2024-12-20 15:25:25:967 CST	DATA_seq: 62301		NO_ACK
	2024-12-20 15:25:25:967 CST	*Re: DATA_seq: 62301		ACKed
	2024-12-20 15:25:25:967 CST	*Re: DATA_seq: 62301		ACKed
	2024-12-20 15:25:25:968 CST	*Re: DATA_seq: 62301		ACKed
	2024-12-20 15:25:25:968 CST	DATA_seq: 62401		ACKed
	2024-12-20 15:25:25:982 CST	DATA_seq: 62401		ACKed
	2024-12-20 15:25:25:982 CST	*Re: DATA_seq: 62401		ACKed
	2024-12-20 15:25:25:982 CST	*Re: DATA_seq: 62401		ACKed
	2024-12-20 15:25:25:982 CST	*Re: DATA_seq: 62401		ACKed
	2024-12-20 15:25:25:982 CST	*Re: DATA_seq: 62401		ACKed
	2024-12-20 15:25:25:982 CST	DATA_seq: 62501		ACKed
	2024-12-20 15:25:25:997 CST	DATA_seq: 62501	WRONG	NO_ACK
	2024-12-20 15:25:25:997 CST	*Re: DATA_seq: 62501		ACKed
	2024-12-20 15:25:25:997 CST	*Re: DATA_seq: 62501		ACKed
	2024-12-20 15:25:25:998 CST	*Re: DATA_seq: 62501		ACKed
	2024-12-20 15:25:25:998 CST	*Re: DATA_seq: 62501		ACKed
	2024-12-20 15:25:25:999 CST	DATA_seq: 62601		ACKed
	2024-12-20 15:25:26:012 CST	DATA_seq: 62601		ACKed
	2024-12-20 15:25:26:012 CST	*Re: DATA_seq: 62601		ACKed
	2024-12-20 15:25:26:012 CST	*Re: DATA_seq: 62601		ACKed
	2024-12-20 15:25:26:012 CST	*Re: DATA_seq: 62601		ACKed
	2024-12-20 15:25:26:012 CST	*Re: DATA_seq: 62601		ACKed
	2024-12-20 15:25:26:012 CST	*Re: DATA_seq: 62601		ACKed
	2024-12-20 15:25:26:012 CST	*Re: DATA_seq: 62601		ACKed
	2024-12-20 15:25:26:012 CST	*Re: DATA_seq: 62601		ACKed
	2024-12-20 15:25:26:028 CST	DATA_seq: 62601		ACKed
	2024-12-20 15:25:26:028 CST	*Re: DATA_seq: 62601		ACKed
	2024-12-20 15:25:26:028 CST	*Re: DATA_seq: 62601		ACKed
	2024-12-20 15:25:26:028 CST	*Re: DATA_seq: 62601		ACKed
	2024-12-20 15:25:26:028 CST	*Re: DATA_seq: 62601		ACKed
	2024-12-20 15:25:26:031 CST	DATA_seq: 62701		ACKed
	2024-12-20 15:25:26:043 CST	DATA_seq: 62701		ACKed
	2024-12-20 15:25:26:043 CST	*Re: DATA_seq: 62701		ACKed
	2024-12-20 15:25:26:043 CST	*Re: DATA_seq: 62701		ACKed
	2024-12-20 15:25:26:043 CST	*Re: DATA_seq: 62701		ACKed
	2024-12-20 15:25:26:043 CST	*Re: DATA_seq: 62701		ACKed
	2024-12-20 15:25:26:043 CST	DATA_seq: 62801		ACKed
	2024-12-20 15:25:26:059 CST	DATA_seq: 62801		ACKed
	2024-12-20 15:25:26:059 CST	*Re: DATA_seq: 62801		ACKed
	2024-12-20 15:25:26:059 CST	*Re: DATA_seq: 62801		ACKed
	2024-12-20 15:25:26:059 CST	*Re: DATA_seq: 62801		ACKed
	2024-12-20 15:25:26:059 CST	DATA_seq: 62901		ACKed
	2024-12-20 15:25:26:074 CST	DATA_seq: 62901		ACKed
	2024-12-20 15:25:26:074 CST	*Re: DATA_seq: 62901		ACKed
	2024-12-20 15:25:26:074 CST	*Re: DATA_seq: 62901		ACKed
	2024-12-20 15:25:26:074 CST	*Re: DATA_seq: 62901		ACKed
	2024-12-20 15:25:26:074 CST	*Re: DATA_seq: 62901		ACKed
	2024-12-20 15:25:26:074 CST	DATA_seq: 63001		ACKed
	2024-12-20 15:25:26:090 CST	DATA_seq: 63001		ACKed
	2024-12-20 15:25:26:090 CST	*Re: DATA_seq: 63001		ACKed
	2024-12-20 15:25:26:090 CST	*Re: DATA_seq: 63001		ACKed
	2024-12-20 15:25:26:090 CST	*Re: DATA_seq: 63001		ACKed
	2024-12-20 15:25:26:090 CST	*Re: DATA_seq: 63001		ACKed
	2024-12-20 15:25:26:090 CST	*Re: DATA_seq: 63001		ACKed
	2024-12-20 15:25:26:090 CST	DATA_seq: 63101		ACKed
	2024-12-20 15:25:26:106 CST	DATA_seq: 63101		ACKed
	2024-12-20 15:25:26:106 CST	*Re: DATA_seq: 63101		ACKed
	2024-12-20 15:25:26:106 CST	*Re: DATA_seq: 63101		ACKed
	2024-12-20 15:25:26:106 CST	*Re: DATA_seq: 63101		ACKed
	2024-12-20 15:25:26:106 CST	*Re: DATA_seq: 63101		ACKed
	2024-12-20 15:25:26:106 CST	DATA_seq: 63201		ACKed
	2024-12-20 15:25:26:122 CST	DATA_seq: 63201		ACKed
	2024-12-20 15:25:26:122 CST	*Re: DATA_seq: 63201		ACKed
	2024-12-20 15:25:26:122 CST	*Re: DATA_seq: 63201		ACKed
	2024-12-20 15:25:26:122 CST	*Re: DATA_seq: 63201		ACKed
	2024-12-20 15:25:26:122 CST	DATA_seq: 63301		ACKed
	2024-12-20 15:25:26:137 CST	DATA_seq: 63301		ACKed
	2024-12-20 15:25:26:137 CST	*Re: DATA_seq: 63301		ACKed
	2024-12-20 15:25:26:137 CST	*Re: DATA_seq: 63301		ACKed
	2024-12-20 15:25:26:137 CST	*Re: DATA_seq: 63301		ACKed
	2024-12-20 15:25:26:138 CST	DATA_seq: 63401		ACKed
	2024-12-20 15:25:26:152 CST	DATA_seq: 63401		ACKed
	2024-12-20 15:25:26:152 CST	*Re: DATA_seq: 63401		ACKed
	2024-12-20 15:25:26:152 CST	*Re: DATA_seq: 63401		ACKed
	2024-12-20 15:25:26:153 CST	*Re: DATA_seq: 63401		ACKed
	2024-12-20 15:25:26:153 CST	DATA_seq: 63501		ACKed
	2024-12-20 15:25:26:168 CST	DATA_seq: 63501		ACKed
	2024-12-20 15:25:26:168 CST	*Re: DATA_seq: 63501		ACKed
	2024-12-20 15:25:26:168 CST	*Re: DATA_seq: 63501		ACKed
	2024-12-20 15:25:26:168 CST	*Re: DATA_seq: 63501		ACKed
	2024-12-20 15:25:26:168 CST	*Re: DATA_seq: 63501		ACKed
	2024-12-20 15:25:26:169 CST	DATA_seq: 63601		ACKed
	2024-12-20 15:25:26:184 CST	DATA_seq: 63601		ACKed
	2024-12-20 15:25:26:184 CST	*Re: DATA_seq: 63601		ACKed
	2024-12-20 15:25:26:184 CST	*Re: DATA_seq: 63601		ACKed
	2024-12-20 15:25:26:199 CST	DATA_seq: 63601		ACKed
	2024-12-20 15:25:26:199 CST	*Re: DATA_seq: 63601		ACKed
	2024-12-20 15:25:26:199 CST	*Re: DATA_seq: 63601		ACKed
	2024-12-20 15:25:26:199 CST	*Re: DATA_seq: 63601		ACKed
	2024-12-20 15:25:26:200 CST	DATA_seq: 63701		ACKed
	2024-12-20 15:25:26:215 CST	DATA_seq: 63701		ACKed
	2024-12-20 15:25:26:215 CST	*Re: DATA_seq: 63701		ACKed
	2024-12-20 15:25:26:215 CST	*Re: DATA_seq: 63701		ACKed
	2024-12-20 15:25:26:215 CST	DATA_seq: 63801		NO_ACK
	2024-12-20 15:25:26:215 CST	*Re: DATA_seq: 63801		ACKed
	2024-12-20 15:25:26:215 CST	*Re: DATA_seq: 63801		ACKed
	2024-12-20 15:25:26:230 CST	DATA_seq: 63801		ACKed
	2024-12-20 15:25:26:230 CST	*Re: DATA_seq: 63801		ACKed
	2024-12-20 15:25:26:230 CST	*Re: DATA_seq: 63801		ACKed
	2024-12-20 15:25:26:230 CST	*Re: DATA_seq: 63801		ACKed
	2024-12-20 15:25:26:230 CST	*Re: DATA_seq: 63801		ACKed
	2024-12-20 15:25:26:230 CST	DATA_seq: 63901		ACKed
	2024-12-20 15:25:26:245 CST	DATA_seq: 63901		ACKed
	2024-12-20 15:25:26:245 CST	*Re: DATA_seq: 63901		ACKed
	2024-12-20 15:25:26:245 CST	*Re: DATA_seq: 63901		ACKed
	2024-12-20 15:25:26:245 CST	*Re: DATA_seq: 63901		ACKed
	2024-12-20 15:25:26:245 CST	*Re: DATA_seq: 63901		ACKed
	2024-12-20 15:25:26:245 CST	DATA_seq: 64001		ACKed
	2024-12-20 15:25:26:261 CST	DATA_seq: 64001		ACKed
	2024-12-20 15:25:26:261 CST	*Re: DATA_seq: 64001		ACKed
	2024-12-20 15:25:26:261 CST	*Re: DATA_seq: 64001		ACKed
	2024-12-20 15:25:26:261 CST	*Re: DATA_seq: 64001		ACKed
	2024-12-20 15:25:26:262 CST	DATA_seq: 64101		ACKed
	2024-12-20 15:25:26:262 CST	*Re: DATA_seq: 64101		ACKed
	2024-12-20 15:25:26:276 CST	DATA_seq: 64101		ACKed
	2024-12-20 15:25:26:276 CST	*Re: DATA_seq: 64101		ACKed
	2024-12-20 15:25:26:276 CST	*Re: DATA_seq: 64101		ACKed
	2024-12-20 15:25:26:276 CST	*Re: DATA_seq: 64101		ACKed
	2024-12-20 15:25:26:276 CST	*Re: DATA_seq: 64101	LOSS	NO_ACK
	2024-12-20 15:25:26:276 CST	DATA_seq: 64201		ACKed
	2024-12-20 15:25:26:291 CST	DATA_seq: 64201		ACKed
	2024-12-20 15:25:26:291 CST	*Re: DATA_seq: 64201		ACKed
	2024-12-20 15:25:26:291 CST	*Re: DATA_seq: 64201		ACKed
	2024-12-20 15:25:26:291 CST	*Re: DATA_seq: 64201		ACKed
	2024-12-20 15:25:26:291 CST	*Re: DATA_seq: 64201		ACKed
